area_name,price,longtitude,latitude,area,tag_list,detail_url,flag
和平新村和平西五街,暂无,113.243833,23.144518,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2110343238861305/,1
东风西路源溪大街,暂无,113.243588,23.14276,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2110683329818630/,1
西华路长寿坊,暂无,113.253775,23.13751,荔湾,近地铁2号线广州火车站站,https://gz.lianjia.com/xiaoqu/2111862246173741/,1
芳村大道东招村大街,暂无,113.245617,23.092807,荔湾,近地铁1号线花地湾站,https://gz.lianjia.com/xiaoqu/2111862246173795/,1
宝华路十六甫北街,暂无,113.248496,23.119947,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2113515492961860/,1
西华路和安西街,暂无,113.256833,23.132267,荔湾,近地铁2号线广州火车站站,https://gz.lianjia.com/xiaoqu/2114557363865905/,1
东漖北路福源东街,暂无,113.237039,23.101228,荔湾,近地铁1号线芳村站,https://gz.lianjia.com/xiaoqu/2114964099157469/,1
荔湾路金雁里菜地,暂无,113.253465,23.134739,荔湾,,https://gz.lianjia.com/xiaoqu/2116362759031518/,1
荔湾路荔溪东二巷,暂无,113.248201,23.133281,荔湾,,https://gz.lianjia.com/xiaoqu/2116866898882056/,1
芳村大道东杏花大街,暂无,113.250379,23.093764,荔湾,近地铁广佛线沙涌站,https://gz.lianjia.com/xiaoqu/2120021105836823/,1
南岸路源溪石路边,暂无,113.241288,23.141576,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2120021714169976/,1
西华路龙田里,暂无,113.256927,23.135787,荔湾,,https://gz.lianjia.com/xiaoqu/2120021783376565/,1
西华路中道新巷,暂无,113.256851,23.135931,荔湾,,https://gz.lianjia.com/xiaoqu/2120021783376897/,1
西华路中道巷,暂无,113.256944,23.136068,荔湾,,https://gz.lianjia.com/xiaoqu/2120021783377376/,1
西华路斗姥前,暂无,113.256567,23.134183,荔湾,,https://gz.lianjia.com/xiaoqu/2120021786518344/,1
西华路彩虹东街,暂无,113.253114,23.138602,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2120021938562402/,1
中山七路将军里,暂无,113.258432,23.131947,荔湾,近地铁1号线公园前站,https://gz.lianjia.com/xiaoqu/2120022083409487/,1
中山七路和安南,暂无,113.256879,23.132085,荔湾,,https://gz.lianjia.com/xiaoqu/2120022085499685/,1
中山七路宝安里,暂无,113.258276,23.132371,荔湾,近地铁1号线公园前站,https://gz.lianjia.com/xiaoqu/2120022089692708/,1
环市西路黑山六街,暂无,113.254902,23.151502,荔湾,近地铁2号线广州火车站站,https://gz.lianjia.com/xiaoqu/2120024305153598/,1
多宝路多宝南横,暂无,113.242383,23.121847,荔湾,,https://gz.lianjia.com/xiaoqu/2120025024803867/,1
嘉城苑,暂无,113.253688,23.137039,荔湾,近地铁1号线陈家祠站,https://gz.lianjia.com/xiaoqu/2111103316484/,1
文安花苑,暂无,113.219312,23.116681,荔湾,近地铁5号线滘口站,https://gz.lianjia.com/xiaoqu/2111103316622/,1
茶景阁,暂无,113.235755,23.100485,荔湾,近地铁1号线芳村站,https://gz.lianjia.com/xiaoqu/2111103317383/,1
国信广场,暂无,113.245816,23.114141,荔湾,,https://gz.lianjia.com/xiaoqu/2111103317463/,1
蓬莱阁,暂无,113.243313,23.118358,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2111103317843/,1
工商局宿舍,暂无,113.250636,23.097592,荔湾,近地铁1号线芳村站,https://gz.lianjia.com/xiaoqu/2111103318419/,1
水磨厂宿舍,暂无,113.232832,23.09859,荔湾,,https://gz.lianjia.com/xiaoqu/2111103318488/,1
桃源小区,暂无,113.259342,23.13452,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2111103318750/,1
美华中学教师宿舍,暂无,113.24556,23.149106,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2111103319261/,1
兴东路,暂无,113.220757,23.113069,荔湾,,https://gz.lianjia.com/xiaoqu/2111103831780/,1
寓乐家,暂无,113.260683,23.133007,荔湾,,https://gz.lianjia.com/xiaoqu/219999352081719/,1
西湾路福州一横街,暂无,113.248861,23.15263,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2110683287350346/,1
宝华路十六甫西街,暂无,113.248434,23.119787,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2110684399627731/,1
盐步东秀碧华村,暂无,113.219585,23.104693,荔湾,,https://gz.lianjia.com/xiaoqu/2111884841152625/,1
十八甫南路冼基西,暂无,113.253286,23.117082,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2120024810790782/,1
滘口小区,暂无,113.210672,23.121724,荔湾,,https://gz.lianjia.com/xiaoqu/2120024989155126/,1
佛山碧翠苑,暂无,113.214234,23.099904,荔湾,,https://gz.lianjia.com/xiaoqu/2120025174752734/,1
鹤翔路,暂无,113.251143,23.085162,荔湾,近地铁广佛线鹤洞站,https://gz.lianjia.com/xiaoqu/2111103831661/,1
和平新村和平中十一街,暂无,113.245576,23.144975,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2110343238861300/,1
和平新村和平西四街,暂无,113.243779,23.144335,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2110343238861306/,1
和平新村和平西六街,暂无,113.243554,23.145041,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2110343238861310/,1
电业大院和平南三街,暂无,113.243431,23.142924,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2110343238861317/,1
宝华路十六甫大街,暂无,113.248762,23.120859,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2110343239123204/,1
芳村大道中桥梓大街,暂无,113.224701,23.110256,荔湾,,https://gz.lianjia.com/xiaoqu/2110343239123241/,1
十八甫南路菜栏横街,暂无,113.252396,23.116102,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2110343239123410/,1
南岸路南岸二巷,暂无,113.237071,23.137568,荔湾,,https://gz.lianjia.com/xiaoqu/2110683689217886/,1
珠玑路仁昌里,暂无,113.250743,23.118499,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2110789938803565/,1
华贵路荷溪三约新街,暂无,113.249499,23.126837,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2110925689024108/,1
中山八路仁威庙新街,暂无,113.241912,23.129937,荔湾,近地铁5号线中山八站,https://gz.lianjia.com/xiaoqu/2110950998503662/,1
隧兴广场,暂无,113.245825,23.113796,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2111003101196812/,1
鹤洞路竹涧直街,暂无,113.24657,23.078143,荔湾,,https://gz.lianjia.com/xiaoqu/2111113214259077/,1
文昌北路耀华中东街,暂无,113.25108,23.124249,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2111244162788783/,1
多宝路昌华大街,暂无,113.241304,23.121532,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2111861541007962/,1
东漖北路花海街,暂无,113.23112,23.101676,荔湾,,https://gz.lianjia.com/xiaoqu/2111884841152629/,1
山村路通津街,暂无,113.236354,23.109315,荔湾,,https://gz.lianjia.com/xiaoqu/2111886191193348/,1
东漖北路花海街,暂无,113.23112,23.101676,荔湾,,https://gz.lianjia.com/xiaoqu/2111884841152629/,1
山村路通津街,暂无,113.236354,23.109315,荔湾,,https://gz.lianjia.com/xiaoqu/2111886191193348/,1
六二三路沙面五街,暂无,113.248319,23.113253,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2111952155275652/,1
宝华路存善正街,暂无,113.249794,23.125306,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2113515224527545/,1
北大资源博雅1898,暂无,113.252259,23.074855,荔湾,近地铁广佛线鹤洞站,https://gz.lianjia.com/xiaoqu/2113827385602670/,1
环市西路黑山七街,暂无,113.255212,23.150813,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2114421112664190/,1
环市西路西站西街,暂无,113.252967,23.150225,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2114421480189793/,1
文昌北路耀华东街,暂无,113.251626,23.124548,荔湾,,https://gz.lianjia.com/xiaoqu/2114572750670192/,1
蓬莱路蓬莱新街,暂无,113.244148,23.119721,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2114965765344482/,1
六二三路隆昌街,暂无,113.250732,23.114602,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2114966169045104/,1
逢源路宝源中约,暂无,113.246952,23.125122,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2114966419656668/,1
广东省输变电工程公司上村小区,暂无,113.239559,23.143174,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2115028076950110/,1
鹤翎路,暂无,113.250692,23.086163,荔湾,近地铁广佛线沙涌站,https://gz.lianjia.com/xiaoqu/2115508812869595/,1
花蕾路鹰爪树街,暂无,113.242494,23.102896,荔湾,近地铁1号线芳村站,https://gz.lianjia.com/xiaoqu/2115529333787827/,1
东漖南路,暂无,113.235583,23.083649,荔湾,近地铁1号线坑口站,https://gz.lianjia.com/xiaoqu/2115546152660283/,1
兴隆北路,暂无,113.257205,23.117335,荔湾,近地铁6号线文化公园站,https://gz.lianjia.com/xiaoqu/2116026852428516/,1
南岸路步头直街,暂无,113.239102,23.137655,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2116975003420701/,1
上市路新隆沙西,暂无,113.242218,23.108518,荔湾,,https://gz.lianjia.com/xiaoqu/2117089310764037/,1
南岸路紫兰大街,暂无,113.237772,23.139074,荔湾,近地铁2号线广州火车站站,https://gz.lianjia.com/xiaoqu/2117653233365834/,1
侨光财经学院宿舍,暂无,113.259066,23.127286,荔湾,,https://gz.lianjia.com/xiaoqu/2117727269646019/,1
蓬莱路柳波直街,暂无,113.244571,23.118076,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2117767307971551/,1
保利葛洲坝海德公馆,暂无,113.250882,23.078588,荔湾,近地铁广佛线鹤洞站,https://gz.lianjia.com/xiaoqu/2120020597240361/,1
中山八路仁威庙前街,暂无,113.24293,23.129446,荔湾,近地铁5号线中山八站,https://gz.lianjia.com/xiaoqu/2120020827924765/,1
协和路,暂无,113.245557,23.150049,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2120020956905118/,1
粤海宝华轩,暂无,113.250361,23.120157,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2120021005136285/,1
西湾路福州二横街,暂无,113.24809,23.153095,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2120021582012538/,1
清平路,暂无,113.251548,23.115674,荔湾,近地铁1号线黄沙站,https://gz.lianjia.com/xiaoqu/2120021656463677/,1
龙湾路太和约,暂无,113.232306,23.106455,荔湾,,https://gz.lianjia.com/xiaoqu/2120021661701902/,1
南岸路南岸一巷,暂无,113.238894,23.136317,荔湾,,https://gz.lianjia.com/xiaoqu/2120021684804672/,1
南岸路仁泽一巷,暂无,113.238319,23.139545,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2120021709979424/,1
南岸路汇龙大街,暂无,113.238944,23.139969,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2120021713117345/,1
源溪石路边3号大院,暂无,113.241203,23.141186,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2120021736188111/,1
上市路寺岸街,暂无,113.241275,23.107803,荔湾,,https://gz.lianjia.com/xiaoqu/2120022083403060/,1
浣花路浣南东街,暂无,113.239076,23.085698,荔湾,近地铁1号线坑口站,https://gz.lianjia.com/xiaoqu/2120023750206105/,1
汇盈商厦,暂无,113.25288,23.157074,荔湾,近地铁2号线广州火车站站,https://gz.lianjia.com/xiaoqu/2120023819442789/,1
红楼泳场宿舍,暂无,113.230442,23.126481,荔湾,近地铁6号线坦尾站,https://gz.lianjia.com/xiaoqu/2120024306202729/,1
南岸路紫兰新巷,暂无,113.237605,23.139615,荔湾,近地铁5号线西场站,https://gz.lianjia.com/xiaoqu/2120024827571204/,1
芳村大道西滘口村,暂无,113.215939,23.123132,荔湾,,https://gz.lianjia.com/xiaoqu/2120025152730786/,1
五眼桥河涌整治复建房,暂无,113.222432,23.116582,荔湾,,https://gz.lianjia.com/xiaoqu/2120025154834122/,1
芳村大道西南头后,暂无,113.226983,23.110768,荔湾,,https://gz.lianjia.com/xiaoqu/2120025161118796/,1
芳村大道西新基村,暂无,113.22379,23.110549,荔湾,,https://gz.lianjia.com/xiaoqu/2120025161119624/,1
东漖南路东漖新村,暂无,113.237128,23.087214,荔湾,,https://gz.lianjia.com/xiaoqu/2120025251399558/,1
振业天颂花园,暂无,113.253391,23.073143,荔湾,,https://gz.lianjia.com/xiaoqu/2120025332126786/,1
环市西路黑山八街,暂无,113.255731,23.151683,荔湾,,https://gz.lianjia.com/xiaoqu/2120025768354122/,1
平安居,暂无,113.25541,23.14627,荔湾,近地铁5号线西村站,https://gz.lianjia.com/xiaoqu/2111103317717/,1
伟腾阁,暂无,113.222604,23.112449,荔湾,,https://gz.lianjia.com/xiaoqu/2111103317879/,1
顺景楼,暂无,113.240256,23.133981,荔湾,近地铁5号线中山八站,https://gz.lianjia.com/xiaoqu/2111103317919/,1
污水处理厂宿舍,暂无,113.22583,23.128723,荔湾,近地铁6号线坦尾站,https://gz.lianjia.com/xiaoqu/2111103318065/,1
电业东村,暂无,113.238521,23.143299,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2111103318226/,1
电业北,暂无,113.238297,23.143113,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2111103318289/,1
桥中广场,暂无,113.229545,23.141512,荔湾,近地铁6号线河沙站,https://gz.lianjia.com/xiaoqu/2111103318408/,1
电业中,暂无,113.238373,23.142639,荔湾,近地铁1号线长寿路站,https://gz.lianjia.com/xiaoqu/2111103318573/,1
农民公寓,暂无,113.23582,23.085312,荔湾,近地铁1号线坑口站,https://gz.lianjia.com/xiaoqu/2111103318837/,1
接龙里小区,暂无,113.248106,23.09848,荔湾,近地铁1号线芳村站,https://gz.lianjia.com/xiaoqu/2111103319022/,1
碧桂园天玺湾,20766,113.584873,22.804776,南沙,,https://gz.lianjia.com/xiaoqu/2112964534693315/,1
南沙境界家园,14068,113.532245,22.819716,南沙,,https://gz.lianjia.com/xiaoqu/2113198893265564/,1
大岗翡翠蓝湾北区,11371,113.427745,22.809027,南沙,,https://gz.lianjia.com/xiaoqu/2113199369843561/,1
时代南湾,15701,113.600687,22.78917,南沙,,https://gz.lianjia.com/xiaoqu/2110434312680170/,1
上湾小区,7694,113.592566,22.806695,南沙,,https://gz.lianjia.com/xiaoqu/2116955745251445/,1
越秀·滨海珺城,20167,113.541374,22.785481,南沙,,https://gz.lianjia.com/xiaoqu/2113331537867108/,1
海力花园,16236,113.580566,22.806224,南沙,,https://gz.lianjia.com/xiaoqu/2114558617701413/,1
越秀滨海御城,20167,113.548621,22.796883,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/219976350519094/,1
名苑别墅四喜街,16244,113.481356,22.88077,南沙,,https://gz.lianjia.com/xiaoqu/2114438271561601/,1
南沙金茂湾,16417,113.528768,22.786254,南沙,,https://gz.lianjia.com/xiaoqu/2113691167716331/,1
大岗翡翠蓝湾南区,11371,113.426544,22.809033,南沙,,https://gz.lianjia.com/xiaoqu/2115526049100436/,1
万科南方公元,13969,113.508376,22.812536,南沙,,https://gz.lianjia.com/xiaoqu/2113333811179206/,1
南沙保利城,15142,113.504382,22.837024,南沙,,https://gz.lianjia.com/xiaoqu/2113332809265251/,1
锦绣新城二期,8835,113.459527,22.892228,南沙,,https://gz.lianjia.com/xiaoqu/2113645510880541/,1
南沙奥园,13187,113.595745,22.768491,南沙,,https://gz.lianjia.com/xiaoqu/2112879567532818/,1
越秀滨海悦城,20167,113.53617,22.798266,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/219977058045032/,1
龙光棕榈水岸,20445,113.529198,22.795918,南沙,,https://gz.lianjia.com/xiaoqu/2112970215091812/,1
凯德新玥,16580,113.350149,22.835983,南沙,,https://gz.lianjia.com/xiaoqu/2110162054377048/,1
名苑别墅倚泉轩,16244,113.480547,22.881665,南沙,,https://gz.lianjia.com/xiaoqu/2114965383925194/,1
名苑别墅名苑,16244,113.480837,22.882087,南沙,,https://gz.lianjia.com/xiaoqu/2114459309426927/,1
中大城,17664,113.545454,22.798853,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/219976591953250/,1
富港观海美寓,13328,113.58303,22.749778,南沙,,https://gz.lianjia.com/xiaoqu/2112241816006860/,1
广州星河丹堤,20008,113.570746,22.779117,南沙,,https://gz.lianjia.com/xiaoqu/2114256612323758/,1
南沙珠江湾,13628,113.589624,22.747873,南沙,,https://gz.lianjia.com/xiaoqu/2113199275994557/,1
南沙碧桂园豪庭,21176,113.55232,22.795505,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2117749525672372/,1
广晟海韵兰庭,17786,113.552599,22.812885,南沙,,https://gz.lianjia.com/xiaoqu/2113198396240706/,1
瀚成华府,7428,113.402196,22.808496,南沙,,https://gz.lianjia.com/xiaoqu/2112971759382509/,1
阳光城丽景湾,8615,113.549699,22.826349,南沙,,https://gz.lianjia.com/xiaoqu/2113307613293874/,1
南沙万达广场,9541,113.53884,22.800968,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2116860787519423/,1
名苑别墅帝庭轩,16244,113.4818,22.8824,南沙,,https://gz.lianjia.com/xiaoqu/2114826837651197/,1
南沙碧桂园翠畔轩,19279,113.567053,22.80155,南沙,,https://gz.lianjia.com/xiaoqu/2112241666847464/,1
中环华庭,8846,113.495621,22.740136,南沙,,https://gz.lianjia.com/xiaoqu/2112972316437681/,1
皇家花园,9236,113.559158,22.804096,南沙,,https://gz.lianjia.com/xiaoqu/2114438512995860/,1
长江数码花园,9412,113.351012,22.838232,南沙,,https://gz.lianjia.com/xiaoqu/2120021905013799/,1
南沙心意华庭,10720,113.555088,22.787473,南沙,,https://gz.lianjia.com/xiaoqu/2113327450254535/,1
大岗翡翠蓝湾东区,11371,113.426972,22.810026,南沙,,https://gz.lianjia.com/xiaoqu/2113328886279766/,1
敏捷君御国际,11629,113.559316,22.805075,南沙,,https://gz.lianjia.com/xiaoqu/2112241615728991/,1
南沙奥园三区,13187,113.600705,22.758032,南沙,,https://gz.lianjia.com/xiaoqu/2114120140179771/,1
名苑别墅帝涛轩,16244,113.481086,22.880616,南沙,,https://gz.lianjia.com/xiaoqu/2114438468979585/,1
中惠璧珑湾,21157,113.535862,22.80635,南沙,近地铁4号线蕉门站,https://gz.lianjia.com/xiaoqu/2114897959940532/,1
滨海花园,22395,113.535578,22.787012,南沙,,https://gz.lianjia.com/xiaoqu/2114619375841864/,1
优山美墅,15544,113.593882,22.779529,南沙,,https://gz.lianjia.com/xiaoqu/2114416343739618/,1
时代长岛,16844,113.577654,22.803904,南沙,,https://gz.lianjia.com/xiaoqu/2113327450254349/,1
晴海岸,17236,113.596195,22.749514,南沙,,https://gz.lianjia.com/xiaoqu/2113326888742266/,1
越秀滨海隽城,20167,113.541653,22.796167,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2120022561661171/,1
广州星河山海湾,20613,113.617615,22.770693,南沙,,https://gz.lianjia.com/xiaoqu/2113805110703084/,1
锦绣新城一期,8835,113.459477,22.893038,南沙,,https://gz.lianjia.com/xiaoqu/2120021887186377/,1
中盈一海里,9594,113.571582,22.758496,南沙,,https://gz.lianjia.com/xiaoqu/219977455718018/,1
南沙塞纳河畔,10139,113.547525,22.815889,南沙,,https://gz.lianjia.com/xiaoqu/2113329441763304/,1
大岗绿庭雅苑,11008,113.404677,22.807144,南沙,,https://gz.lianjia.com/xiaoqu/2111159844696896/,1
南沙奥园二区,13187,113.599748,22.757818,南沙,,https://gz.lianjia.com/xiaoqu/2114866782891442/,1
奥园海景城,16674,113.546565,22.80437,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2114443050994079/,1
碧桂园海湾1号,17409,113.611098,22.764299,南沙,,https://gz.lianjia.com/xiaoqu/2113827238800599/,1
优山悦海,17912,113.611243,22.766399,南沙,,https://gz.lianjia.com/xiaoqu/2113327766138855/,1
麒麟新城,10603,113.503081,22.815654,南沙,,https://gz.lianjia.com/xiaoqu/2115524830653679/,1
玫瑰花园,11534,113.58094,22.755171,南沙,,https://gz.lianjia.com/xiaoqu/2112880287641231/,1
南沙裕豪轩,13469,113.584225,22.750157,南沙,,https://gz.lianjia.com/xiaoqu/2113326372581719/,1
海力花园3街,16236,113.580993,22.805395,南沙,,https://gz.lianjia.com/xiaoqu/2111765145154160/,1
南沙湾石奥,16417,113.609062,22.781988,南沙,,https://gz.lianjia.com/xiaoqu/2113332878994693/,1
滨海水晶湾,18328,113.538108,22.78399,南沙,,https://gz.lianjia.com/xiaoqu/2120021180278893/,1
广州时代云图,21743,113.55247,22.797741,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2113331461581992/,1
富顺楼,7945,113.557867,22.713001,南沙,,https://gz.lianjia.com/xiaoqu/2114556998961291/,1
世泰凯旋公寓,8682,113.535982,22.791952,南沙,,https://gz.lianjia.com/xiaoqu/2113308735532110/,1
南沙涉外公馆,10538,113.589215,22.803829,南沙,,https://gz.lianjia.com/xiaoqu/2113310064079134/,1
大岗兴业花园,10989,113.408008,22.803982,南沙,,https://gz.lianjia.com/xiaoqu/2112970916327082/,1
南沙奥园四区,13187,113.599267,22.759075,南沙,,https://gz.lianjia.com/xiaoqu/2114965561396217/,1
紫茗花园,15142,113.558457,22.808685,南沙,,https://gz.lianjia.com/xiaoqu/219979174073305/,1
南沙金湾,16222,113.56365,22.804837,南沙,,https://gz.lianjia.com/xiaoqu/2113326888742844/,1
海力花园六街,16236,113.580211,22.806678,南沙,,https://gz.lianjia.com/xiaoqu/2112971550191971/,1
海力花园七街,16236,113.580683,22.807365,南沙,,https://gz.lianjia.com/xiaoqu/2113943526142750/,1
南沙碧桂园倚荔轩,19279,113.56437,22.802412,南沙,,https://gz.lianjia.com/xiaoqu/2112966192230780/,1
南沙碧桂园水蓝轩,19279,113.565336,22.801501,南沙,,https://gz.lianjia.com/xiaoqu/2115373210496619/,1
东兴二路,6643,113.464585,22.891135,南沙,,https://gz.lianjia.com/xiaoqu/2114580660866684/,1
南沙裕兴花园,8150,113.555721,22.807558,南沙,,https://gz.lianjia.com/xiaoqu/2114966095121749/,1
明珠花园进港路,8608,113.567283,22.802976,南沙,,https://gz.lianjia.com/xiaoqu/2114557652201646/,1
中环路,8846,113.489263,22.736715,南沙,,https://gz.lianjia.com/xiaoqu/2117021433295223/,1
广晟圣淘沙,10312,113.552949,22.807405,南沙,,https://gz.lianjia.com/xiaoqu/2113331819409766/,1
南沙城,11320,113.544802,22.805781,南沙,,https://gz.lianjia.com/xiaoqu/2113306909962092/,1
富力伯爵山,13140,113.597268,22.770091,南沙,,https://gz.lianjia.com/xiaoqu/2120020877207154/,1
悠山时光,14783,113.577178,22.803246,南沙,,https://gz.lianjia.com/xiaoqu/219976201098150/,1
南沙翡翠公馆,15974,113.552696,22.802061,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2113311030866734/,1
茗荔雅苑,16089,113.568285,22.774385,南沙,,https://gz.lianjia.com/xiaoqu/2113446690122900/,1
敏捷丽都,16413,113.566416,22.804671,南沙,,https://gz.lianjia.com/xiaoqu/2113327533618048/,1
南沙湾御苑,16417,113.59384,22.802338,南沙,,https://gz.lianjia.com/xiaoqu/2120024736322059/,1
南沙奥园六区,16417,113.595055,22.769182,南沙,,https://gz.lianjia.com/xiaoqu/2114442702080294/,1
港航华庭,16858,113.5878,22.802365,南沙,,https://gz.lianjia.com/xiaoqu/2113803481477148/,1
中央郡,17961,113.562917,22.806461,南沙,,https://gz.lianjia.com/xiaoqu/219977417183923/,1
南沙碧桂园海帆轩,19279,113.564103,22.801333,南沙,,https://gz.lianjia.com/xiaoqu/2113355153372087/,1
南沙碧桂园漾月轩,19279,113.564758,22.801583,南沙,,https://gz.lianjia.com/xiaoqu/2114966962032228/,1
富力天海湾,暂无,113.569888,22.754093,南沙,,https://gz.lianjia.com/xiaoqu/2113668346245868/,1
保利星海小镇,暂无,113.356349,22.841943,南沙,,https://gz.lianjia.com/xiaoqu/2117948589460135/,1
星河盛世,暂无,113.552582,22.810218,南沙,,https://gz.lianjia.com/xiaoqu/2113850384042409/,1
锦江苑二期,暂无,113.420213,22.816822,南沙,,https://gz.lianjia.com/xiaoqu/2116706564535254/,1
万科府前一号,暂无,113.526119,22.798134,南沙,,https://gz.lianjia.com/xiaoqu/2120025176849669/,1
创鸿嘉园,暂无,113.549218,22.804075,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2120021735141807/,1
镇南路,暂无,113.419556,22.808832,南沙,,https://gz.lianjia.com/xiaoqu/2120022255401530/,1
叠翠峰,暂无,113.527403,22.801031,南沙,,https://gz.lianjia.com/xiaoqu/2113328662147633/,1
南沙万地雅涛阁,暂无,113.616066,22.657424,南沙,,https://gz.lianjia.com/xiaoqu/2113349861469386/,1
逸涛雅苑四期,暂无,113.544925,22.808775,南沙,,https://gz.lianjia.com/xiaoqu/2114443685883313/,1
碧桂园豪园星湖苑,暂无,113.551939,22.795823,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2114462056934463/,1
繁荣路,暂无,113.612081,22.648388,南沙,,https://gz.lianjia.com/xiaoqu/2120021656465196/,1
中惠国际金融中心,暂无,113.537985,22.807781,南沙,近地铁4号线蕉门站,https://gz.lianjia.com/xiaoqu/219977417183529/,1
盈港国际,暂无,113.58842,22.803759,南沙,,https://gz.lianjia.com/xiaoqu/2113328145985364/,1
锦珠广场,暂无,113.557901,22.768067,南沙,,https://gz.lianjia.com/xiaoqu/2114256349654567/,1
同兴路,暂无,113.462432,22.855397,南沙,,https://gz.lianjia.com/xiaoqu/2120021886136912/,1
红荔一路,暂无,113.564295,22.775824,南沙,,https://gz.lianjia.com/xiaoqu/2120021007264700/,1
鱼窝头大道,暂无,113.461316,22.85326,南沙,,https://gz.lianjia.com/xiaoqu/2120022971798949/,1
江南路,暂无,113.580667,22.754327,南沙,,https://gz.lianjia.com/xiaoqu/2120025772552860/,1
通大旭日园,暂无,113.547794,22.803543,南沙,近地铁4号线金洲站,https://gz.lianjia.com/xiaoqu/2113826645830960/,1
环城北路,暂无,113.419796,22.815409,南沙,,https://gz.lianjia.com/xiaoqu/2114393419248043/,1
市南路东涌大街,暂无,113.457369,22.894062,南沙,,https://gz.lianjia.com/xiaoqu/2114416717295822/,1
豪岗花园,暂无,113.41054,22.80793,南沙,,https://gz.lianjia.com/xiaoqu/2114866615929460/,1
欣荣路,暂无,113.393585,22.78844,南沙,,https://gz.lianjia.com/xiaoqu/2115025706642688/,1
岭南路,暂无,113.579768,22.75127,南沙,,https://gz.lianjia.com/xiaoqu/2117609829681663/,1
广场大厦,暂无,113.347506,22.846096,南沙,,https://gz.lianjia.com/xiaoqu/2120021107934881/,1
荔枝湾花园,暂无,113.405395,22.802202,南沙,,https://gz.lianjia.com/xiaoqu/2120021660657208/,1
碧桂园云麓半山,暂无,113.563803,22.780554,南沙,,https://gz.lianjia.com/xiaoqu/2120025714876703/,1
