title,house_name,price,position_info,longitude,latitude,url 
美林海岸花园 高层实用两房  西南望江,美林海岸花园逸江湾,62980,员村,113.380274,23.118479,https://gz.lianjia.com/ershoufang/GZ0002715127.html
加怡大厦 电梯三房 南向 交通便利,加怡大厦,31522,芳村大道,113.248067,23.099944,https://gz.lianjia.com/ershoufang/GZ0002725345.html
东华花园  南向复式单位  装修保养好,东华花园,17815,市桥,113.401869,22.950737,https://gz.lianjia.com/ershoufang/GZ0002756406.html
华景新城 信华花园 安静三房 带主套,华景新城信华花园,60550,华景新城,113.371166,23.146359,https://gz.lianjia.com/ershoufang/GZ0002775292.html
汇雅花园 实用小三房 舒适安静,汇雅花园,14742,白云大道北,113.335039,23.283183,https://gz.lianjia.com/ershoufang/GZ0002990573.html
银丰花园 精装一房 地铁五号线,银丰花园银丰二街,22206,区府,113.461632,23.11499,https://gz.lianjia.com/ershoufang/GZ0003014324.html
罗马家园 三房南北对流 望花园,罗马家园凯怡庭,41085,南洲,113.328254,23.066535,https://gz.lianjia.com/ershoufang/GZ0002240708.html
锦绣趣园大两房送200方露台，已改四房,锦绣生态园趣园,23902,钟村,113.31477,22.979686,https://gz.lianjia.com/ershoufang/GZ0002249754.html
3房2厅一卫户型，方正又实用保养很好,勤天E品上馆,42353,天河公园,113.380471,23.133792,https://gz.lianjia.com/ershoufang/GZ0002257773.html
珠江园高层两房，交通便利,珠江园,40182,越秀南,113.280678,23.123014,https://gz.lianjia.com/ershoufang/GZ0002913279.html
东璟花园高层南向四房 格局好 采光通透,东璟花园,54321,员村,113.368076,23.128017,https://gz.lianjia.com/ershoufang/GZ0003076187.html
骏景花园 高层南向 保养好,骏景花园南苑骏御轩,53466,棠下,113.391008,23.128238,https://gz.lianjia.com/ershoufang/GZ0003076544.html
骏景花园 南北通透四房 安静舒适,骏景花园南苑骏御轩,52121,棠下,113.391008,23.128238,https://gz.lianjia.com/ershoufang/GZ0003082360.html
豆腐寮 方正三房 环境优美 诚意出售,机关宿舍豆腐寮,70000,小北,113.275387,23.142903,https://gz.lianjia.com/ershoufang/GZ0003041751.html
金雅苑电梯两房望花园,金雅苑,54286,滨江东,113.300504,23.108723,https://gz.lianjia.com/ershoufang/GZ0003049208.html
海运局宿舍 两房一厅 格局方正,晓南二街海运局宿舍,33852,新港西,113.29491,23.094219,https://gz.lianjia.com/ershoufang/GZ0003052659.html
荔湾路 精装1房 出行方便,荔湾路92号大院,20000,陈家祠,113.250815,23.135566,https://gz.lianjia.com/ershoufang/GZ0003056465.html
隽园 安静实用小三房 户型方正,隽园,67105,天河公园,113.367537,23.136859,https://gz.lianjia.com/ershoufang/GZ0003072678.html
金海花园 实用两房 安静望花园,金海花园,63611,龙口西,113.3453,23.146266,https://gz.lianjia.com/ershoufang/GZ0002825183.html
锦绣趣园南街 装修保养好 三房出售,锦绣生态园趣园,20397,钟村,113.31477,22.979686,https://gz.lianjia.com/ershoufang/GZ0002851740.html
富力桃园B区 精致典雅4房 保养好 采光,富力桃园,33000,罗冲围,113.238036,23.15677,https://gz.lianjia.com/ershoufang/GZ0002858135.html
金豪嘉苑 北向两房 地铁物业 飞机户型,金豪嘉苑,59048,滨江东,113.3142,23.107264,https://gz.lianjia.com/ershoufang/GZ0002899230.html
"户型方正,通风采光好",英豪花园一期,29434,金碧,113.306244,23.075056,https://gz.lianjia.com/ershoufang/GZ0002920957.html
朝晖苑 电梯精装两房 温馨舒适,朝晖苑,63195,天河北,113.33815,23.148681,https://gz.lianjia.com/ershoufang/GZ0003004069.html
榕茵路 156号 中层楼层 南北对流,榕溪花园,16439,石井,113.249764,23.215408,https://gz.lianjia.com/ershoufang/GZ0002237141.html
三元里大道 远景新苑 低层三房,远景新苑,20000,机场路,113.255062,23.177621,https://gz.lianjia.com/ershoufang/GZ0002943278.html
尚上名筑 小户型放售,尚上名筑一区,24667,亚运城,113.494651,22.961353,https://gz.lianjia.com/ershoufang/GZ0002991590.html
岭南新世界  精装实用三房  带入户花园,岭南新世界映翠园,42425,白云大道北,113.299723,23.237053,https://gz.lianjia.com/ershoufang/GZ0003032356.html
媒体南村 电梯房 实用两房,亚运城媒体南村,25810,亚运城,113.480916,22.949364,https://gz.lianjia.com/ershoufang/GZ0003035590.html
锦绣香江花园  景观好 3房户型方正,锦绣香江花园山水园,37753,华南,113.342903,23.000994,https://gz.lianjia.com/ershoufang/GZ0003040582.html
竹园小区 客厅方正 采光好,竹园小区,42147,白云大道南,113.278706,23.176821,https://gz.lianjia.com/ershoufang/GZ0003041345.html
利雅湾 精装三房 视野开阔,利雅湾,96923,珠江新城中,113.336252,23.12255,https://gz.lianjia.com/ershoufang/GZ0003043564.html
风行牛奶宿舍 方正两房 采光通风好,风行牛奶宿舍,23801,沙太南,113.336316,23.177174,https://gz.lianjia.com/ershoufang/GZ0003046171.html
实用两房 保养新净 框架结构,晓南花园晓南一街,28947,新港西,113.293166,23.094243,https://gz.lianjia.com/ershoufang/GZ0003050487.html
东方白云花园 南向两房 中高楼层 精装修,东方白云花园2座鸿云轩,23649,市桥,113.396805,22.954594,https://gz.lianjia.com/ershoufang/GZ0003051155.html
保利西海岸星海花园 证过两年东南向望花园,保利西海岸星海花园,34293,金沙洲,113.217434,23.172723,https://gz.lianjia.com/ershoufang/GZ0003051468.html
尚领时代 南向带主套三房 安静望花园,尚领时代,45003,金碧,113.294881,23.078837,https://gz.lianjia.com/ershoufang/GZ0002939468.html
保利白云山庄 温馨三房 南向复式 望花园,保利白云山庄傲云居,34280,白云大道北,113.298699,23.211943,https://gz.lianjia.com/ershoufang/GZ0002942514.html
电信宿舍楼 带天台 视野开阔,电信局宿舍,9434,新塘,113.614618,23.125887,https://gz.lianjia.com/ershoufang/GZ0002997795.html
荷景花园 136方南北对流 实用大三房,荷景花园二区,9412,沙湾,113.354949,22.911526,https://gz.lianjia.com/ershoufang/GZ0003007592.html
粤垦路 金燕花园 电梯三房 近地铁,金燕花园,39405,粤垦,113.337188,23.163534,https://gz.lianjia.com/ershoufang/GZ0003008777.html
华建小区 方正四房 西南靓向 楼层好,华建小区,51220,天河公园,113.364087,23.133079,https://gz.lianjia.com/ershoufang/GZ0003036000.html
利雅湾 精装三房 视野开阔,利雅湾,96923,珠江新城中,113.336252,23.12255,https://gz.lianjia.com/ershoufang/GZ0003043564.html
实用两房 保养新净 框架结构,晓南花园晓南一街,28947,新港西,113.293166,23.094243,https://gz.lianjia.com/ershoufang/GZ0003050487.html
晓港湾 电梯精致两房 采光通风佳,晓港湾惠侨苑,41044,金碧,113.299526,23.074463,https://gz.lianjia.com/ershoufang/GZ0003056537.html
祈福新村 湖景南向三房出售,祈福新村湖景居,25890,祈福,113.334829,22.96408,https://gz.lianjia.com/ershoufang/GZ0003056602.html
泽德花园 少有房源 中楼层,泽德花园,22839,同德围,113.245375,23.181836,https://gz.lianjia.com/ershoufang/GZ0003041957.html
利雅湾 精装三房 视野开阔,利雅湾,96923,珠江新城中,113.336252,23.12255,https://gz.lianjia.com/ershoufang/GZ0003043564.html
保利西海岸星海花园 证过两年东南向望花园,保利西海岸星海花园,34293,金沙洲,113.217434,23.172723,https://gz.lianjia.com/ershoufang/GZ0003051468.html
湖景居 低楼层 南向两房 采光好,祈福新村湖景居,24430,祈福,113.334829,22.96408,https://gz.lianjia.com/ershoufang/GZ0003063397.html
东方新世界熹园 东北向3房 带主套,东方新世界熹园,80412,天河公园,113.365122,23.135549,https://gz.lianjia.com/ershoufang/GZ0003095408.html
华建大厦 方正三房 安静舒适,华建大厦,65103,天河公园,113.368067,23.137831,https://gz.lianjia.com/ershoufang/GZ0003103163.html
碧海湾 南向望江大宅，安静舒适，温馨实用,碧海湾,63000,珠江新城西,113.325778,23.120539,https://gz.lianjia.com/ershoufang/GZ0002326194.html
愉景南苑 户型方正实用 通风采光好修改房,愉景南苑乐天轩,55556,新港西,113.318063,23.099465,https://gz.lianjia.com/ershoufang/GZ0003022731.html
珠江新岸 一房一厅，带阳台,珠江新岸公寓,53877,滨江东,113.321362,23.109582,https://gz.lianjia.com/ershoufang/GZ0003030898.html
中海金沙里 3室2厅 330万,中海金沙里,30841,金沙洲,113.212526,23.187025,https://gz.lianjia.com/ershoufang/GZ0002730092.html
珠岛花园五期 4室2厅 365万,珠岛花园五期,33486,大坦沙,113.22948,23.13575,https://gz.lianjia.com/ershoufang/GZ0002981844.html
淘金家园四期 实用四房出售,淘金家园峯璟,76203,淘金,113.300419,23.149032,https://gz.lianjia.com/ershoufang/GZ0003037014.html
黄埔雅苑 园中位置 南向三房,黄埔新村黄埔雅苑,35938,区府,113.467182,23.107624,https://gz.lianjia.com/ershoufang/GZ0003044891.html
东凌广场 南向精装大三房 景观大宅,东凌广场,21802,新塘,113.601127,23.142793,https://gz.lianjia.com/ershoufang/GZ0002867933.html
中海名都 高层江景 东南向 通风对流,中海名都,59048,滨江中,113.282006,23.114544,https://gz.lianjia.com/ershoufang/GZ0002560275.html
机场路百荣园 望花园 望游泳池 两房一厅,百荣园,22205,机场路,113.266032,23.19092,https://gz.lianjia.com/ershoufang/GZ0003105169.html
保利心语 户型方正 双阳台 东向采光好,保利心语花园,89610,珠江新城中,113.336179,23.126773,https://gz.lianjia.com/ershoufang/GZ0002855614.html
利雅湾 温馨三房刚需 安静舒适 南向,利雅湾,95000,珠江新城中,113.336252,23.12255,https://gz.lianjia.com/ershoufang/GZ0003035449.html
龙光风景华庭 北向精装三房 格局方正,龙光峰景华庭,27222,科学城,113.456464,23.194766,https://gz.lianjia.com/ershoufang/GZ0003058638.html
富力桃园D区，实用三房，诚心出售,富力桃园,35000,罗冲围,113.238036,23.15677,https://gz.lianjia.com/ershoufang/GZ0002755447.html
中怡城市花园 南向大三房,中怡城市花园,76529,天河北,113.333368,23.149245,https://gz.lianjia.com/ershoufang/GZ0002827667.html
利雅湾 南向四房 格局方正 望小蛮腰,利雅湾,85347,珠江新城中,113.336252,23.12255,https://gz.lianjia.com/ershoufang/GZ0002862548.html
黄埔雅苑 舒适3房 南向 带主套,黄埔新村黄埔雅苑,39001,区府,113.467182,23.107624,https://gz.lianjia.com/ershoufang/GZ0002923091.html
东方白云花园 东南向单边位 有车位,东方白云花园18座彩云轩,24038,市桥,113.395107,22.954499,https://gz.lianjia.com/ershoufang/GZ0002946048.html
星汇金沙 环境优美 温馨三房,星汇金沙雅筑二期,33656,金沙洲,113.199926,23.162257,https://gz.lianjia.com/ershoufang/GZ0002957268.html
东方白云花园 小区中间位 有60平花园,东方白云花园,21008,市桥,113.397452,22.95479,https://gz.lianjia.com/ershoufang/GZ0002958214.html
汇海花园 精致三房 高层望江 东南望花园,保利西海岸汇海花园,39187,金沙洲,113.216337,23.178833,https://gz.lianjia.com/ershoufang/GZ0002983215.html
三元里大道 晓翠苑 电梯两房 送天台花园,晓翠苑逸意居,26081,机场路,113.260629,23.188179,https://gz.lianjia.com/ershoufang/GZ0002999917.html
盈翠华庭 实用大两房 中层单位 精致装修,盈翠华庭盈逸居,35450,广园路,113.27954,23.176043,https://gz.lianjia.com/ershoufang/GZ0003005755.html
光大花园中海锦榕湾 三房带主套 正对花园,光大花园中海锦榕湾,63431,工业大道北,113.26517,23.091716,https://gz.lianjia.com/ershoufang/GZ0003018689.html
棠德花园 格局方正 环境优美 精装修,棠德花园E区,31646,棠下,113.391014,23.140456,https://gz.lianjia.com/ershoufang/GZ0003042936.html
锦绣趣园 南向2房出售,锦绣生态园趣园,25169,钟村,113.31477,22.979686,https://gz.lianjia.com/ershoufang/GZ0003051262.html
金雅苑电梯两房 住家装修 北向望花园,金雅苑,56452,滨江东,113.300504,23.108723,https://gz.lianjia.com/ershoufang/GZ0003051537.html
南贤大街 温馨舒适,大江苑南贤大街,26826,新港西,113.320883,23.105407,https://gz.lianjia.com/ershoufang/GZ0003059306.html
交通方便 标准两房 格局方正,仓边路福恩里,43265,农讲所,113.279897,23.133613,https://gz.lianjia.com/ershoufang/GZ0003067966.html
鸣翠花园一房一厅装修还算可以采光通风还行,鸣翠花园,30127,工业大道南,113.292363,23.073904,https://gz.lianjia.com/ershoufang/GZ0003071305.html
吉祥上街 实用三房 生活配套完善 保养好,如意二马路吉祥上街,20316,洛溪,113.307799,23.048537,https://gz.lianjia.com/ershoufang/GZ0003023099.html
天隆花苑 天河北 电梯2房 户型方正,天隆花苑,46923,天润路,113.343302,23.152429,https://gz.lianjia.com/ershoufang/GZ0003028782.html
水韵蓝湾 电梯两房  毛坯房,水韵蓝湾南区,23419,沙湾,113.406969,22.914793,https://gz.lianjia.com/ershoufang/GZ0003033441.html
东怡园 正南向 楼层好 带车位,东怡园,24249,市桥,113.386095,22.939541,https://gz.lianjia.com/ershoufang/GZ0002756107.html
恒生花园 舒适5房两厅 刚需户型,恒生花园,16949,华南,113.393116,23.014804,https://gz.lianjia.com/ershoufang/GZ0002766590.html
天河御品 精装电梯三房,天河御品,48849,同和,113.33703,23.188125,https://gz.lianjia.com/ershoufang/GZ0002816892.html
林和西南粤阁 华阳** 大三房 精装修,南粤阁,47037,天河北,113.328133,23.152069,https://gz.lianjia.com/ershoufang/GZ0002819804.html
金碧湾 望江单位 高层南向四房带主套,金碧湾,59028,工业大道北,113.260314,23.09686,https://gz.lianjia.com/ershoufang/GZ0002822926.html
沾益直街 实用3房 小区安静 南向采光好,林和东小区,52198,天河北,113.335857,23.15449,https://gz.lianjia.com/ershoufang/GZ0002861106.html
时代倾城 精致三房 环境优美,时代倾城,29224,华南,113.405197,23.004871,https://gz.lianjia.com/ershoufang/GZ0002959648.html
华景新城三期 精装三房 楼层好,华景新城叠翠居,46512,华景新城,113.36428,23.143982,https://gz.lianjia.com/ershoufang/GZ0002964233.html
天河东路 精装修 大三房 拎包入住,天河东路,46053,体育中心,113.340034,23.143001,https://gz.lianjia.com/ershoufang/GZ0002996476.html
芳满庭苑 高层无遮挡 通风采光好,华景新城芳满庭园,51818,华景新城,113.369342,23.147573,https://gz.lianjia.com/ershoufang/GZ0002270489.html
省怡园**，低楼层 南北向,怡园小区,42222,区府,113.458036,23.107971,https://gz.lianjia.com/ershoufang/GZ0002299707.html
翡翠绿洲森林半岛 实用四房,翡翠绿洲森林半岛,21053,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0002422433.html
诺德名都 温馨两房房  诚意卖房,自在城市花园三期诺德名都,30084,华南,113.351946,22.995141,https://gz.lianjia.com/ershoufang/GZ0002442298.html
空中别墅花园 一家三代 海珠高层电梯复式,宏宇广场,38003,宝岗,113.269893,23.106602,https://gz.lianjia.com/ershoufang/GZ0002601899.html
南国奥园 电梯三房 欧式风格 双**地铁,南国奥林匹克花园悉尼,33146,华南,113.327981,22.99136,https://gz.lianjia.com/ershoufang/GZ0003029718.html
晓园新村 3房 通风采光好,晓园新村晓园新,27600,昌岗,113.287625,23.092596,https://gz.lianjia.com/ershoufang/GZ0003096639.html
温馨实用两房单位 采光通风好,海珠半岛花园,50000,滨江东,113.301627,23.109824,https://gz.lianjia.com/ershoufang/GZ0003098947.html
自在城市花园 精致装修 实用三房,自在城市花园自在华庭,27604,华南,113.356896,22.994109,https://gz.lianjia.com/ershoufang/GZ0003099048.html
富力路 中层大两房 间隔方正 厅出阳台修,市政东苑,20632,南岸路,113.243427,23.139201,https://gz.lianjia.com/ershoufang/GZ0003101066.html
万科金域蓝湾 两房 交通生活便利,金域蓝湾,43732,金沙洲,113.21707,23.160609,https://gz.lianjia.com/ershoufang/GZ0003101071.html
新世界逸彩庭园E区 3室2厅 455万,新世界逸彩庭园E区,38727,滘口,113.213797,23.115935,https://gz.lianjia.com/ershoufang/GZ0002882090.html
南北对流两房 户型通透,亚运城运动员村四区,26089,亚运城,113.491196,22.95229,https://gz.lianjia.com/ershoufang/GZ0003043657.html
翠湖山庄 方正两房 小区配套齐 居家适宜,翠湖山庄,52198,天河公园,113.359064,23.132577,https://gz.lianjia.com/ershoufang/GZ0003052195.html
金碧世纪花园 采光充足 精装修 望花园,金碧世纪花园,36111,区府,113.435542,23.120228,https://gz.lianjia.com/ershoufang/GZ0003068325.html
南雅苑 南向三房 户型方正 采光好,南雅苑体育东横街,49383,天河南,113.337505,23.134286,https://gz.lianjia.com/ershoufang/GZ0003070800.html
金碧新城 2室 望花园 新装修,金碧新城,33222,石井,113.249526,23.209834,https://gz.lianjia.com/ershoufang/GZ0003072267.html
蓬莱正街 地铁两房 户型方正,恩宁路蓬莱正街,22865,黄沙,113.244648,23.11955,https://gz.lianjia.com/ershoufang/GZ0003087377.html
白云雅苑 精装两房 方正好用,白云雅苑云雅大街,24858,同德围,113.240849,23.182228,https://gz.lianjia.com/ershoufang/GZ0003028521.html
翠山蓝天苑 方正实用 电梯中层,华南碧桂园翠山蓝天苑,34653,华南,113.362499,23.009352,https://gz.lianjia.com/ershoufang/GZ0002888063.html
金山谷四期领仕 电梯楼三房 景观单位,金山谷四期,0,祈福,113.351042,22.975614,https://gz.lianjia.com/ershoufang/GZ0003070633.html
南北对流内3房经典户型 看楼方便,广州星河湾悦心园,37198,华南,113.346517,23.029597,https://gz.lianjia.com/ershoufang/GZ0002949516.html
汇城花园电梯房 电梯中层,汇城花园,36458,滘口,113.220708,23.113561,https://gz.lianjia.com/ershoufang/GZ0002967139.html
金碧花园第二金碧 3室2厅 331万,金碧花园第二金碧,40366,金碧,113.290416,23.075766,https://gz.lianjia.com/ershoufang/GZ0002978760.html
鸿城花园 电梯三房 采光好,鸿城花园,24561,市桥,113.372988,22.952444,https://gz.lianjia.com/ershoufang/GZ0002805815.html
保利西海岸 东南靓向 交通便利,保利西海岸汇海花园,38925,金沙洲,113.216337,23.178833,https://gz.lianjia.com/ershoufang/GZ0002809902.html
户型方正 南向大五房 安静舒适，温馨实用,碧海湾,80000,珠江新城西,113.325778,23.120539,https://gz.lianjia.com/ershoufang/GZ0002817227.html
天銮 南向一线望江带装修,天汇广场天銮,73359,珠江新城中,113.336477,23.120336,https://gz.lianjia.com/ershoufang/GZ0002840600.html
粤海丽江花园 东南朝向 安静楼层高景观好,粤海丽江花园,86951,珠江新城东,113.342262,23.128503,https://gz.lianjia.com/ershoufang/GZ0002861857.html
都市兰亭 方正三房 安静小区,都市兰亭花园,58242,员村,113.369312,23.123758,https://gz.lianjia.com/ershoufang/GZ0002903539.html
荔港南湾 江景四房 温馨舒适,荔港南湾蓝钻水岸,40253,南岸路,113.235087,23.141966,https://gz.lianjia.com/ershoufang/GZ0002947258.html
富力御龙庭 精致西南向两房,富力御龙庭,70395,淘金,113.302276,23.148883,https://gz.lianjia.com/ershoufang/GZ0002986980.html
星河湾荟心园 正南北对流大3房,广州星河湾荟心园,37745,华南,113.346408,23.033435,https://gz.lianjia.com/ershoufang/GZ0003079846.html
星御翠园 居住舒适 生活配套齐,星御翠园,46032,广州大道南,113.305998,23.087028,https://gz.lianjia.com/ershoufang/GZ0002269704.html
中海锦榕湾 三房带主套 近地铁,光大花园中海锦榕湾,65050,工业大道北,113.26517,23.091716,https://gz.lianjia.com/ershoufang/GZ0002446445.html
佳福阁 精致三房 采光通风好,佳福阁,40449,天河公园,113.379815,23.127289,https://gz.lianjia.com/ershoufang/GZ0003010863.html
第三金碧花园 南向大三房 采光通风佳,金碧花园第三金碧,46612,金碧,113.295173,23.071178,https://gz.lianjia.com/ershoufang/GZ0003050540.html
富力半岛花园 实用大三房,富力半岛花园,36538,罗冲围,113.235918,23.147373,https://gz.lianjia.com/ershoufang/GZ0003052198.html
省农机所 实用三房 交通方便,省农机所,57918,天润路,113.351021,23.149024,https://gz.lianjia.com/ershoufang/GZ0003063004.html
金湖雅苑，大三房，装修不错，采光佳,金湖雅苑,27347,沙太北,113.345211,23.199024,https://gz.lianjia.com/ershoufang/GZ0003025150.html
大北路 大两房,大北路,10221,市桥,113.372841,22.949073,https://gz.lianjia.com/ershoufang/GZ0002724039.html
粤海丽江花园 东南向望珠江公园 满五年,粤海丽江花园,98901,珠江新城东,113.342262,23.128503,https://gz.lianjia.com/ershoufang/GZ0002724324.html
粤韵庭园 正南向两居 格局超靓 精装婚房,粤韵庭园,48630,天河公园,113.375046,23.128159,https://gz.lianjia.com/ershoufang/GZ0002772228.html
富力桃园 两房 楼层视野开阔 精致装修,富力桃园,33333,罗冲围,113.238036,23.15677,https://gz.lianjia.com/ershoufang/GZ0002800008.html
锦云峰 电梯两房 通风采光好 装修保养好,岭南新世界锦云峰,43290,白云大道北,113.305508,23.242835,https://gz.lianjia.com/ershoufang/GZ0002818875.html
第二金碧花园 高层北向小三房 精致温馨,金碧花园第二金碧,40000,金碧,113.290416,23.075766,https://gz.lianjia.com/ershoufang/GZ0002832891.html
凤仪苑 复式精装 户型方正,碧桂园凤凰城凤仪苑,20059,新塘,113.579643,23.140134,https://gz.lianjia.com/ershoufang/GZ0002875270.html
东方新世界 二房一厅 方正实用,东方新世界,63623,天河公园,113.366265,23.138473,https://gz.lianjia.com/ershoufang/GZ0002876465.html
华景新城 翡翠居 温馨三居室,华景新城翡翠居,44872,华景新城,113.364644,23.142827,https://gz.lianjia.com/ershoufang/GZ0002882858.html
佳福阁 精致三房 采光通风好,佳福阁,44277,天河公园,113.379815,23.127289,https://gz.lianjia.com/ershoufang/GZ0002937607.html
凤凰城凤仪苑经典四房,碧桂园凤凰城凤仪苑,20448,新塘,113.579643,23.140134,https://gz.lianjia.com/ershoufang/GZ0002964068.html
凤锦苑南向四房经典户型 精装修带家私家电,碧桂园凤凰城凤锦苑,27958,新塘,113.588626,23.159484,https://gz.lianjia.com/ershoufang/GZ0002984853.html
汇景新城，高层单位，南北通透，视野开阔,汇景新城龙熹山,59350,五山,113.382523,23.154048,https://gz.lianjia.com/ershoufang/GZ0002985075.html
新市 南北对流 格局好 实用两房,广花五路新市新街,18843,新市,113.267191,23.197451,https://gz.lianjia.com/ershoufang/GZ0003003567.html
汇侨新城北区 电梯高层 韩式装修,汇侨新城北区,28667,新市,113.26402,23.206519,https://gz.lianjia.com/ershoufang/GZ0003004043.html
黄埔花园 方正三房望花园 安静不吵,黄埔花园,42670,区府,113.462888,23.104905,https://gz.lianjia.com/ershoufang/GZ0003009818.html
凤馨苑 南向三房 景观位置,碧桂园凤凰城凤馨苑,31759,新塘,113.606996,23.147009,https://gz.lianjia.com/ershoufang/GZ0003014075.html
凤锦苑 精装三房 视野好,碧桂园凤凰城凤锦苑,25622,新塘,113.588626,23.159484,https://gz.lianjia.com/ershoufang/GZ0003042139.html
龙光峰景华庭 户型方正 温馨舒适大两房,龙光峰景华庭,26458,科学城,113.456464,23.194766,https://gz.lianjia.com/ershoufang/GZ0003056206.html
翡翠绿洲 森林半岛 户型方正,翡翠绿洲森林半岛,18519,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0002558718.html
水城复式单位 带花园,祈福水城,21853,沙湾,113.36063,22.915239,https://gz.lianjia.com/ershoufang/GZ0002609867.html
同德花园 小区环境优美 出门交通方便,同德花园同雅街,20918,同德围,113.24113,23.173907,https://gz.lianjia.com/ershoufang/GZ0002993865.html
荔园小区 方正两房 中间楼层,荔园小区荔香路,25163,区府,113.450993,23.104283,https://gz.lianjia.com/ershoufang/GZ0003099943.html
金海岸花园皇玛 花园洋房 实用三房,金海岸花园皇玛,30986,市桥,113.413363,22.938178,https://gz.lianjia.com/ershoufang/GZ0003098747.html
骏鸿花园 南向三房 装修保养很靓,骏鸿花园,30516,区府,113.466311,23.10336,https://gz.lianjia.com/ershoufang/GZ0002978205.html
尚东尚筑物业 小区管理.电梯中层南向,尚东尚筑,30406,市桥,113.413562,22.943748,https://gz.lianjia.com/ershoufang/GZ0002993316.html
高档领峰园 户型方正南向大四房,领峰园,79060,珠江新城中,113.335651,23.128388,https://gz.lianjia.com/ershoufang/GZ0002721058.html
晓港湾 新装修两房 温馨适合自住,晓港湾惠侨苑,38299,金碧,113.299526,23.074463,https://gz.lianjia.com/ershoufang/GZ0002813297.html
东南向高层望江 视野开阔 精装修,中海金沙湾,37714,金沙洲,113.214703,23.14561,https://gz.lianjia.com/ershoufang/GZ0002874733.html
广州雅居乐花园 一尺山居 中高楼层采光好,广州雅居乐花园一尺山居,38795,华南,113.365809,23.015465,https://gz.lianjia.com/ershoufang/GZ0002955774.html
来福苑 南北对流带平台花园,来福园,25784,市桥,113.372082,22.956453,https://gz.lianjia.com/ershoufang/GZ0003111179.html
电梯三房 公寓性质 价格实惠,骏业阁,21333,西关,113.25121,23.121744,https://gz.lianjia.com/ershoufang/GZ0003017550.html
凤凰城凤雅苑 精装南向独立别墅 南北通透,碧桂园凤凰城凤雅苑,31250,新塘,113.595441,23.150827,https://gz.lianjia.com/ershoufang/GZ0002315038.html
江南西 低楼层 楼邻新,紫光苑,37500,江南大道,113.275128,23.104714,https://gz.lianjia.com/ershoufang/GZ0002888601.html
锦绣花园南区三房两卫 东西对流 新装修,锦绣花园南区,20830,钟村,113.31594,22.976988,https://gz.lianjia.com/ershoufang/GZ0002908452.html
华景新城 泽晖苑 精装三房安静小区,华景新城泽晖苑,56687,华景新城,113.366338,23.144938,https://gz.lianjia.com/ershoufang/GZ0002927005.html
汇雅花园 实用两房 生活配套齐,汇雅花园,14977,白云大道北,113.335039,23.283183,https://gz.lianjia.com/ershoufang/GZ0002931720.html
实用舒适两房 配套完善,淘金路,54011,淘金,113.294135,23.145406,https://gz.lianjia.com/ershoufang/GZ0002964374.html
五羊小区 低层实用两房 装修好 读东实,五羊小区H区,55746,五羊新城,113.320616,23.127527,https://gz.lianjia.com/ershoufang/GZ0002984160.html
侨林苑三期 精致一房 户型方正,侨林苑三期,80082,天河北,113.336852,23.150266,https://gz.lianjia.com/ershoufang/GZ0002986483.html
东圃富力花园 南向3房 中楼层 望花园,富力花园B栋,21765,东圃,113.429118,23.126316,https://gz.lianjia.com/ershoufang/GZ0003014542.html
富庭东园 精装三房 地铁 成熟小区,富庭东园3街,27586,大石,113.323027,23.025299,https://gz.lianjia.com/ershoufang/GZ0003050360.html
恒骏花园 电梯三房,恒骏花园,44994,同和,113.332929,23.18902,https://gz.lianjia.com/ershoufang/GZ0003040371.html
城南源著 电梯一房一厅 一线望江,雅居乐城南源著,27496,沙湾,113.372717,22.915184,https://gz.lianjia.com/ershoufang/GZ0003052858.html
中海康城 方正大三房 望花园 安静舒适,中海康城郁金香街,38482,黄村,113.407605,23.14038,https://gz.lianjia.com/ershoufang/GZ0003071975.html
云珠花园，北向，小区管理,云珠花园,22124,旧区,113.23655,23.40386,https://gz.lianjia.com/ershoufang/GZ0003077428.html
广州碧桂园 家电齐 交通便利 温馨三房,广州碧桂园华苑,28403,南浦,113.298802,23.034251,https://gz.lianjia.com/ershoufang/GZ0003095659.html
广州碧桂园 保养新净 温馨三房,广州碧桂园华苑,28922,南浦,113.298802,23.034251,https://gz.lianjia.com/ershoufang/GZ0003096358.html
瑞心苑 一房一厅 通风采光 安静舒适,瑞心苑,50000,粤垦,113.338386,23.161049,https://gz.lianjia.com/ershoufang/GZ0003054496.html
精装 家电齐全 保养好,西湾路西湾东二街,29348,西村,113.249503,23.147076,https://gz.lianjia.com/ershoufang/GZ0002407663.html
方正实用两房 采光好,南天广场,53086,珠江新城西,113.323173,23.125766,https://gz.lianjia.com/ershoufang/GZ0002424026.html
滨江东三房 框架结构 间隔方正 采光好,江怡路新凤凰直街,31935,滨江东,113.300906,23.105653,https://gz.lianjia.com/ershoufang/GZ0002459690.html
水荫直街 电梯两房,水荫路水荫直街,59932,水荫,113.315547,23.143117,https://gz.lianjia.com/ershoufang/GZ0002590831.html
金海岸花园 望花园 全新装修 拎包入住,金海岸花园金石碧苑,28206,市桥,113.410892,22.941385,https://gz.lianjia.com/ershoufang/GZ0002602322.html
